Compiling model...
'compile' took 1.140150 s

Training model...

Step      Train loss                        Test loss                         Test metric
35815     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35816     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35817     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35818     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35819     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35820     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35821     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35822     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35823     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35824     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35825     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35826     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35827     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35828     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35829     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35830     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35831     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35832     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35833     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35834     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35835     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35836     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35837     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35838     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35839     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35840     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35841     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35842     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35843     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35844     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35845     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35846     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35847     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35848     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35849     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35850     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35851     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35852     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35853     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35854     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35855     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35856     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35857     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35858     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35859     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35860     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35861     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35862     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35863     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35864     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35865     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35866     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35867     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35868     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35869     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35870     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35871     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35872     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35873     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35874     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35875     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35876     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35877     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35878     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35879     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35880     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35881     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35882     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35883     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35884     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35885     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35886     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35887     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35888     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35889     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35890     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35891     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35892     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35893     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35894     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35895     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35896     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35897     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35898     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35899     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35900     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35901     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35902     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35903     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35904     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35905     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35906     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35907     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35908     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35909     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35910     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35911     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35912     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35913     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35914     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35915     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35916     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35917     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35918     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35919     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35920     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35921     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35922     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35923     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35924     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35925     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35926     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35927     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35928     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35929     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35930     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35931     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35932     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35933     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35934     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35935     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35936     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35937     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35938     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35939     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35940     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35941     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35942     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35943     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35944     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35945     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35946     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35947     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35948     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35949     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35950     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35951     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35952     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35953     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35954     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35955     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35956     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35957     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35958     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35959     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35960     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35961     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35962     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35963     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35964     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35965     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35966     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35967     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35968     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35969     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35970     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35971     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35972     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35973     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35974     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35975     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35976     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35977     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35978     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35979     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35980     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35981     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35982     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35983     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35984     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35985     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35986     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35987     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35988     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35989     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35990     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35991     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35992     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35993     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35994     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35995     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35996     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35997     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35998     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
35999     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36000     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36001     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36002     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36003     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36004     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36005     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36006     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36007     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36008     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36009     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36010     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36011     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36012     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36013     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36014     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36015     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36016     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36017     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36018     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36019     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36020     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36021     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36022     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36023     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36024     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36025     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36026     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36027     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36028     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36029     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36030     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36031     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36032     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36033     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36034     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36035     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36036     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36037     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36038     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36039     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36040     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36041     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36042     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36043     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36044     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36045     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36046     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36047     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36048     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36049     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36050     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36051     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36052     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36053     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36054     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36055     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36056     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36057     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36058     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36059     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36060     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36061     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36062     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
36063     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
